,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
468,5.073,30,815,845,3,10,159,5.073
469,5.449,25,945,1010,3,10,159,5.449
470,7.32,30,1300,1330,3,10,159,7.32
471,0.319,10,1735,1745,3,80,159,0.319
472,5.596,25,1800,1825,13,1,159,5.596
473,7.549,20,600,620,1,10,161,7.549
474,1.07,10,1100,1110,3,30,161,1.07
475,1.07,10,1150,1200,18,10,161,1.07
476,4.246,15,1545,1600,3,30,161,4.246
477,5.806,30,1710,1740,18,1,161,5.806
478,19.338,15,1545,1600,7,10,163,19.338
479,19.259,15,1800,1815,3,1,163,19.259
480,13.706,15,715,730,1,70,164,13.706
481,1.209,10,742,752,6,80,164,1.209
482,12.802,36,802,838,13,1,164,12.802
483,20.112,35,1100,1135,1,70,164,20.112
484,4.57,8,1139,1147,6,80,164,4.57
485,5.031,12,1230,1242,13,70,164,5.031
486,19.666,26,1249,1315,6,1,164,19.666
487,13.706,28,1400,1428,1,70,164,13.706
488,14.067,30,1445,1515,6,1,164,14.067
489,19.599,33,1845,1918,1,40,164,19.599
490,0.62,13,2045,2058,11,1,164,0.62
491,19.166,33,2145,2218,1,1,164,19.166
492,0.636,5,1725,1730,1,70,165,0.636
493,0.659,4,1845,1849,6,1,165,0.659
494,5.636,15,1145,1200,1,10,166,5.636
495,4.457,15,1800,1815,3,1,166,4.457
496,14.526,40,650,730,1,10,167,14.526
497,1.071,5,1140,1145,3,50,167,1.071
498,1.051,5,1250,1255,16,10,167,1.051
499,13.704,20,1655,1715,3,40,167,13.704
500,2.402,15,1725,1740,11,10,167,2.402
501,2.451,10,1830,1840,3,10,167,2.451
502,0.608,5,1900,1905,3,40,167,0.608
503,2.746,5,1915,1920,11,10,167,2.746
504,0.481,3,1925,1928,3,1,167,0.481
505,14.57,30,630,700,1,10,168,14.57
506,1.071,10,730,740,3,10,168,1.071
507,5.073,30,815,845,3,10,168,5.073
508,5.449,25,945,1010,3,10,168,5.449
509,7.32,30,1300,1330,3,10,168,7.32
510,0.319,10,1735,1745,3,80,168,0.319
511,5.596,25,1800,1825,13,1,168,5.596
512,5.636,15,1145,1200,1,10,173,5.636
513,4.457,15,1800,1815,3,1,173,4.457
514,4.199,15,545,600,1,10,174,4.199
515,4.177,15,2115,2130,3,1,174,4.177
516,4.623,11,837,848,1,10,175,4.623
517,4.784,10,1228,1238,3,1,175,4.784
518,4.623,9,1318,1327,1,10,175,4.623
519,4.784,9,1607,1616,3,1,175,4.784
520,3.597,9,1736,1745,1,70,175,3.597
521,3.168,10,1749,1759,6,1,175,3.168
522,7.983,15,915,930,1,20,178,7.983
523,3.162,10,1220,1230,19,40,178,3.162
524,2.082,10,1245,1255,11,80,178,2.082
525,2.685,13,1315,1328,13,97,178,2.685
526,1.309,5,1435,1440,5,40,178,1.309
527,0.264,5,1450,1455,11,40,178,0.264
528,14.7,30,1700,1730,11,1,178,14.7
529,5.941,20,1500,1520,1,80,180,-1.0
530,5.967,19,1657,1716,13,1,180,-1.0
531,10.247,30,830,900,1,20,181,10.247
532,10.248,30,1200,1230,19,1,181,10.248
533,2.533,15,730,745,1,50,183,2.533
534,2.534,15,945,1000,15,1,183,2.534
535,4.658,15,1200,1215,1,20,183,4.658
536,22.469,60,1400,1500,19,20,183,22.469
537,20.124,60,1600,1700,19,1,183,20.124
538,4.623,11,837,848,1,10,186,4.623
539,4.784,10,1228,1238,3,1,186,4.784
540,4.623,9,1318,1327,1,10,186,4.623
541,4.784,9,1607,1616,3,1,186,4.784
542,3.597,9,1736,1745,1,70,186,3.597
543,3.168,10,1749,1759,6,1,186,3.168
544,5.941,20,1500,1520,1,80,187,-1.0
545,5.967,19,1657,1716,13,1,187,-1.0
546,2.843,10,730,740,1,70,188,2.843
547,2.801,15,745,800,6,80,188,2.801
548,4.757,5,805,810,13,1,188,4.757
549,2.406,10,1000,1010,1,40,188,2.406
550,0.305,3,1100,1103,11,40,188,0.305
551,2.271,7,1118,1125,11,1,188,2.271
552,2.843,15,1445,1500,1,70,188,2.843
553,5.804,10,1505,1515,6,80,188,5.804
554,6.066,10,1520,1530,13,1,188,6.066
555,2.598,20,800,820,1,10,189,2.598
556,3.884,25,1600,1625,3,50,189,3.884
557,1.625,19,2342,2401,17,1,189,1.625
558,19.338,15,1545,1600,7,10,190,19.338
559,19.259,15,1800,1815,3,1,190,19.259
560,1.396,5,715,720,1,70,194,1.396
561,2.344,20,725,745,6,70,194,2.344
562,23.518,55,750,845,6,10,194,23.518
563,27.045,30,1345,1415,3,70,194,27.045
564,2.344,10,1455,1505,6,70,194,2.344
565,2.2,15,1525,1540,6,1,194,2.2
566,7.983,15,1030,1045,1,20,196,7.983
567,0.609,5,1245,1250,19,50,196,0.609
568,0.63,10,1450,1500,17,97,196,0.63
569,8.1,30,1800,1830,5,1,196,8.1
570,4.199,15,545,600,1,10,200,4.199
571,4.177,15,2115,2130,3,1,200,4.177
572,3.645,10,1000,1010,1,50,201,3.645
573,3.784,15,1125,1140,15,1,201,3.784
574,2.598,20,800,820,1,10,203,2.598
575,3.884,25,1600,1625,3,50,203,3.884
576,1.625,19,2342,2401,17,1,203,1.625
577,3.645,10,1000,1010,1,50,206,3.645
578,3.784,15,1125,1140,15,1,206,3.784
579,2.809,15,900,915,1,40,208,-1.0
580,2.814,15,1000,1015,11,1,208,-1.0
